adgroup_id,adgroup_name,campaign_name,campaign_type,parsed_model,matched_json_model,launch_kr,preorder_kr,announce_kr,source_tier,match_confidence,model_known,cost_365d,golf_flag
grp-a001-02-000000047076159,01. 아이패드미니6/7세대8.3인치,● 07. 아이패드_블루라이트,SHOPPING,ipad:mini6|ipad:mini7,아이패드 미니 6세대(8.3인치)|아이패드 미니 7세대(8.3인치),2021-11-02,2021-10-21,2021-09-15,press,fuzzy,True,267182,False
grp-a001-02-000000047076722,01. 아이패드에어4/5세대10.9인치,● 07. 아이패드_블루라이트,SHOPPING,ipad:air5|ipad:air4,,,,,,unresolved,True,516809,False
grp-a001-02-000000047076723,01. 아이패드10세대10.9인치,● 07. 아이패드_블루라이트,SHOPPING,ipad:10,아이패드 10세대(10.9인치),2022-11-30,2022-11-17,2022-10-18,press,exact,True,271723,False
grp-a001-02-000000047076737,01. 아이패드프로7세대11/13인치,● 07. 아이패드_블루라이트,SHOPPING,ipad:pro7,"아이패드 프로 7세대(11/13인치, M4)",2024-06-19,2024-06-08,2024-05-07,press,exact,True,246308,False
grp-a001-02-000000047076738,01. 아이패드프로3/4/5/6세대11/12.9인치,● 07. 아이패드_블루라이트,SHOPPING,ipad:pro3-5|ipad:pro6,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",2022-11-30,2022-11-17,2022-10-18,press,fuzzy,True,48542,False
grp-a001-02-000000047076745,01. 갤럭시탭A9플러스,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,galaxy_tab:A9+,갤럭시탭 A9+,2023-11-02,,2023-11-02,press,exact,True,1127114,False
grp-a001-02-000000047076797,01. 갤럭시탭S7시리즈,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,galaxy_tab:구형,,,,,,unresolved,True,1501002,False
grp-a001-02-000000047076945,01. 갤럭시탭S8시리즈,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,galaxy_tab:S8,갤럭시탭 S8 울트라,2022-02-25,2022-02-10,2022-02-10,official,exact,True,1393439,False
grp-a001-02-000000047076946,01. 갤럭시탭S9 시리즈,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,galaxy_tab:S9,갤럭시탭 S9 울트라,2023-08-11,2023-07-27,2023-07-26,official,exact,True,1674058,False
grp-a001-02-000000047077161,01. 갤럭시탭S10 시리즈,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,galaxy_tab:S10,갤럭시탭 S10 울트라·+,2024-10-04,,2024-09-26,official,exact,True,1749334,False
grp-a001-02-000000047485224,S25FE,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S25FE_unresolved,,,,,,unresolved,True,5914983,False
grp-a001-02-000000047485408,01. S25_강화유리✔,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,452749,False
grp-a001-02-000000048079095,01. 아이폰16e,● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,302522,False
grp-a001-02-000000048079128,01. 아이폰16e,● 05. 아이폰_사생활보호,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,25980,False
grp-a001-02-000000049350416,01. 아이패드프로3~6세대11인치,● 07. 아이패드_블루라이트,SHOPPING,ipad:pro3-5|ipad:pro6,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",2022-11-30,2022-11-17,2022-10-18,press,fuzzy,True,358788,False
grp-a001-02-000000049353543,,● 14. 아이패드_지문방지,SHOPPING,,,,,,,no_model,False,0,False
grp-a001-02-000000049354013,"01. 아이패드에어6,7세대 13인치",● 07. 아이패드_블루라이트,SHOPPING,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,294813,False
grp-a001-02-000000051215431,04. 뮤패드_종이질감,● 09. 기타상품,SHOPPING,mupad:generic,,,,,,unresolved,True,180,False
grp-a001-02-000000051215435,04. 뮤패드_지문방지,● 09. 기타상품,SHOPPING,mupad:generic,,,,,,unresolved,True,0,False
grp-a001-02-000000052176555,플립7,● 99. 갤럭시_Z플립/폴드 7,SHOPPING,galaxy_z_flip:7,갤럭시 Z 플립7,2025-07-25,2025-07-15,,press,exact,True,4104520,False
grp-a001-02-000000052176575,폴드7,● 99. 갤럭시_Z플립/폴드 7,SHOPPING,galaxy_z_fold:7,갤럭시 Z 폴드7,2025-07-25,2025-07-15,,press,exact,True,8705950,False
grp-a001-02-000000052193550,01. 갤럭시_S25,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,178120,False
grp-a001-02-000000052193556,02. 갤럭시_S24,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,105241,False
grp-a001-02-000000052193613,03. 아이폰_13,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,iphone:UNKNOWN_13,,,,,,unresolved,True,92332,False
grp-a001-02-000000052193617,04. 아이폰_14,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,563002,False
grp-a001-02-000000052193624,05. 아이폰_15,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,iphone:15,아이폰15(추정 매핑),2023-09-22,,,inferred_from_order,fuzzy,True,459832,False
grp-a001-02-000000052193631,06. 아이폰_16,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,757907,False
grp-a001-02-000000052350928,,● 11. 벌크,SHOPPING,,,,,,,no_model,False,7920,False
grp-a001-02-000000052350984,04. 컨텐츠매체_04,● 10. 컨텐츠매체,SHOPPING,,,,,,,no_model,False,1267785,False
grp-a001-02-000000052819145,00. Z플립폴드7,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,galaxy_z_fold:7,갤럭시 Z 폴드7,2025-07-25,2025-07-15,,press,exact,True,1298273,False
grp-a001-02-000000052959049,07. 맥세이프카드지갑,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,,,,,,,no_model,False,727237,False
grp-a001-02-000000053253939,08. 방수팩,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,,,,,,,no_model,False,53520,False
grp-a001-02-000000053481812,01. 아이패드 10세대 10.9인치,● 14. 아이패드_지문방지,SHOPPING,ipad:10,아이패드 10세대(10.9인치),2022-11-30,2022-11-17,2022-10-18,press,exact,True,213574,False
grp-a001-02-000000053481831,02. 아이패드 789세대 10.2인치,● 14. 아이패드_지문방지,SHOPPING,ipad:generic_gen_unknown,,,,,,unresolved,True,53293,False
grp-a001-02-000000053481892,03. 아이패드 프로 7세대 13인치,● 14. 아이패드_지문방지,SHOPPING,ipad:pro7,"아이패드 프로 7세대(11/13인치, M4)",2024-06-19,2024-06-08,2024-05-07,press,exact,True,62885,False
grp-a001-02-000000053481936,04. 아이패드 프로 5세대 11인치,● 14. 아이패드_지문방지,SHOPPING,ipad:pro3-5,,,,,,unresolved,True,18950,False
grp-a001-02-000000053481974,05. 아이패드 프로 3456세대 12.9인치,● 14. 아이패드_지문방지,SHOPPING,ipad:pro3-5|ipad:pro6,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",2022-11-30,2022-11-17,2022-10-18,press,fuzzy,True,84653,False
grp-a001-02-000000053482043,06. 아이패드 프로 3456세대 11인치,● 14. 아이패드_지문방지,SHOPPING,ipad:pro3-5|ipad:pro6,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",2022-11-30,2022-11-17,2022-10-18,press,fuzzy,True,64490,False
grp-a001-02-000000053482102,07. 아이패드 에어 67세대 13인치,● 14. 아이패드_지문방지,SHOPPING,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,106573,False
grp-a001-02-000000053482158,08. 아이패드 에어 67세대 11인치,● 14. 아이패드_지문방지,SHOPPING,ipad:air6|ipad:air7,"아이패드 에어 6세대(11/13인치, M2)|아이패드 에어 7세대(11/13인치, M3)",2024-06-19,2024-06-08,2024-05-07,press,fuzzy,True,141411,False
grp-a001-02-000000053482203,09. 아이패드 에어 45세대 10.9인치,● 14. 아이패드_지문방지,SHOPPING,ipad:air5|ipad:air4,,,,,,unresolved,True,326533,False
grp-a001-02-000000054131225,10. A16-1756452751536,● 02. 갤럭시_보급형_M,SHOPPING,galaxy_a:A16,갤럭시 A16 LTE,2024-11-29,,2024-10-15,press,fuzzy,True,1360,False
grp-a001-02-000000054204201,09. 셀카봉,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,,,,,,,no_model,False,857037,False
grp-a001-02-000000054212607,05. 컨텐츠매체_05,● 10. 컨텐츠매체,SHOPPING,,,,,,,no_model,False,895614,False
grp-a001-02-000000054282282,10. 충전기,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,,,,,,,no_model,False,111142,False
grp-a001-02-000000054403336,11. 맥세이프거치대,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,iphone:UNKNOWN_11,,,,,,unresolved,True,210190,False
grp-a001-02-000000054530371,S25울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,2063621,False
grp-a001-02-000000054536931,Z플립6,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_flip:6,갤럭시 Z 플립6,2024-07-19,2024-07-12,2024-07-10,official,exact,True,1767323,False
grp-a001-02-000000054537415,S24플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,1089382,False
grp-a001-02-000000054537529,S23울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,4769178,False
grp-a001-02-000000054537533,노트20울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,note:노트20울트라,,,,,,unresolved,True,1559118,False
grp-a001-02-000000054537767,Z폴드4,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:4,갤럭시 Z 폴드4,2022-08-26,2022-08-16,2022-08-10,official,exact,True,1986623,False
grp-a001-02-000000054538147,S22울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,2495247,False
grp-a001-02-000000054607977,00. 아이폰_17 일미리,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,65442,False
grp-a001-02-000000054608016,00. 아이폰_17 맥세이프,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,328215,False
grp-a001-02-000000054617822,01. 강화유리,● 00. 아이폰_17,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,6268292,False
grp-a001-02-000000054617868,02. 사생활,● 00. 아이폰_17,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,1764560,False
grp-a001-02-000000055045417,S25엣지,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S25 Edge,갤럭시 S25 엣지,2025-05-23,2025-05-14,2025-05-13,press,exact,True,830788,False
grp-a001-02-000000055074537,01. 갤럭시탭S11,● 06. 갤럭시탭_지문방지,SHOPPING,galaxy_tab:S11,갤럭시탭 S11 (+울트라),2025-09-19,,2025-09-04,press,exact,True,894044,False
grp-a001-02-000000055074671,01. 갤럭시탭S11_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,galaxy_tab:S11,갤럭시탭 S11 (+울트라),2025-09-19,,2025-09-04,press,exact,True,428637,False
grp-a001-02-000000055087285,01. 갤럭시탭S11,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,galaxy_tab:S11,갤럭시탭 S11 (+울트라),2025-09-19,,2025-09-04,press,exact,True,694968,False
grp-a001-02-000000055091017,03. 6H 사생활,● 00. 아이폰_17,SHOPPING,iphone:17,아이폰17(추정 매핑),2025-09-19,,,inferred_from_order,fuzzy,True,490,False
grp-a001-02-000000055116659,벌크1,● 11. 벌크,SHOPPING,,,,,,,no_model,False,375482,False
grp-a001-02-000000055116668,벌크2,● 11. 벌크,SHOPPING,,,,,,,no_model,False,265294,False
grp-a001-02-000000055116672,벌크3,● 11. 벌크,SHOPPING,,,,,,,no_model,False,133463,False
grp-a001-02-000000055116677,벌크4,● 11. 벌크,SHOPPING,,,,,,,no_model,False,378698,False
grp-a001-02-000000055116682,벌크5,● 11. 벌크,SHOPPING,,,,,,,no_model,False,315638,False
grp-a001-02-000000055116686,벌크6,● 11. 벌크,SHOPPING,,,,,,,no_model,False,349024,False
grp-a001-02-000000055386434,12. 스트랩,● 12. 케이스/지갑/방수팩/셀카봉/충전기/스트랩,SHOPPING,iphone:UNKNOWN_12,,,,,,unresolved,True,30109,False
grp-a001-02-000000056537604,S25플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,742793,False
grp-a001-02-000000058445051,Z트라이폴드,● 01. 갤럭시_지문방지_TPU,SHOPPING,,,,,,,no_model,False,287680,False
grp-a001-02-000000058709325,"11. 아이폰7,8",● [P_삭제금지]04. 아이폰_지문방지,SHOPPING,iphone:UNKNOWN_7,,,,,,unresolved,True,281887,False
grp-a001-02-000000058709513,S8,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,309858,False
grp-a001-02-000000058709674,S9,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,380477,False
grp-a001-02-000000059252905,99. 플립2,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_flip:1-2,,,,,,unresolved,True,219452,False
grp-a001-02-000000059808374,S25,● 01. 갤럭시_강화유리,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,93270,False
grp-a001-02-000000059808403,S25,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,180499,False
grp-a001-02-000000059809116,S24,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,143046,False
grp-a001-02-000000059810135,S23,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,194571,False
grp-a001-02-000000059810410,S22,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,230452,False
grp-a001-02-000000059811691,S25플러스,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,159794,False
grp-a001-02-000000059812037,S20,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,439868,False
grp-a001-02-000000059812606,노트20,● 01. 갤럭시_지문방지_사생활,SHOPPING,note:노트20,,,,,,unresolved,True,596010,False
grp-a001-02-000000059817936,S21,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,161314,False
grp-a001-02-000000059819574,S25플러스,● 01. 갤럭시_강화유리,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,74110,False
grp-a001-02-000000059819577,S25울트라,● 01. 갤럭시_강화유리,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,35730,False
grp-a001-02-000000059819724,S25울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,295881,False
grp-a001-02-000000059819800,S25엣지,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S25 Edge,갤럭시 S25 엣지,2025-05-23,2025-05-14,2025-05-13,press,exact,True,206697,False
grp-a001-02-000000059820721,S24울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,298274,False
grp-a001-02-000000059820722,S24플러스,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,107094,False
grp-a001-02-000000059820848,S25,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,296747,False
grp-a001-02-000000059820884,S24,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,162400,False
grp-a001-02-000000059820913,S23,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,945045,False
grp-a001-02-000000059820923,S23울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,552855,False
grp-a001-02-000000059820925,S23플러스,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,185595,False
grp-a001-02-000000059820931,S22플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,401924,False
grp-a001-02-000000059820953,S21,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,215691,False
grp-a001-02-000000059820960,S21플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,175333,False
grp-a001-02-000000059820987,S20,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,229833,False
grp-a001-02-000000059820998,S20플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,116277,False
grp-a001-02-000000059821015,S10,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,154271,False
grp-a001-02-000000059821023,S10플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,311314,False
grp-a001-02-000000059821034,S10E,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,243840,False
grp-a001-02-000000059821054,S9플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,257199,False
grp-a001-02-000000059821088,Z플립4,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_flip:4,갤럭시 Z 플립4,2022-08-26,2022-08-16,2022-08-10,official,exact,True,858579,False
grp-a001-02-000000059821217,Z플립3,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_flip:3,갤럭시 Z 플립3,2021-08-27,2021-08-17,2021-08-11,official,exact,True,435314,False
grp-a001-02-000000059821232,Z플립2,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_flip:1-2,,,,,,unresolved,True,122145,False
grp-a001-02-000000059821852,Z폴드2,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:1-2,,,,,,unresolved,True,285365,False
grp-a001-02-000000059821874,Z폴드3,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:3,갤럭시 Z 폴드3,2021-08-27,2021-08-17,2021-08-11,official,exact,True,88142,False
grp-a001-02-000000059821962,Z폴드6,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:6,갤럭시 Z 폴드6,2024-07-19,2024-07-12,2024-07-10,official,exact,True,1655831,False
grp-a001-02-000000059822073,S22울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,451389,False
grp-a001-02-000000059822154,S22플러스,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,282261,False
grp-a001-02-000000059822246,S21울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,82412,False
grp-a001-02-000000059822251,S20플러스,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,350981,False
grp-a001-02-000000059822273,S20울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,65517,False
grp-a001-02-000000059822914,노트8,● 01. 갤럭시_지문방지_TPU,SHOPPING,note:노트8,,,,,,unresolved,True,420773,False
grp-a001-02-000000059823013,S21플러스,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,235509,False
grp-a001-02-000000059824059,노트20울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,note:노트20울트라,,,,,,unresolved,True,794733,False
grp-a001-02-000000059826000,S24플러스,● 01. 갤럭시_강화유리,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,0,False
grp-a001-02-000000059826423,Z폴드SE,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:SE_unresolved,,,,,,unresolved,True,4069,False
grp-a001-02-000000059826577,S25,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,3788,False
grp-a001-02-000000059826628,노트10플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,note:노트10플러스,,,,,,unresolved,True,35966,False
grp-a001-02-000000059827137,S24,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,2980,False
grp-a001-02-000000059827296,S23,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,4356,False
grp-a001-02-000000059827297,S22,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,5053,False
grp-a001-02-000000059827298,S21,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,2630,False
grp-a001-02-000000059828242,S25울트라,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,19361,False
grp-a001-02-000000059828246,S25플러스,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S25,갤럭시 S25 (+/울트라/FE),2025-02-07,2025-01-24,2025-01-22,official,exact,True,4710,False
grp-a001-02-000000059828464,S24FE,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S24 FE,갤럭시 S24 FE,2024-11-01,,2024-09-26,press,exact,True,17577,False
grp-a001-02-000000059828469,S24울트라,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,5600,False
grp-a001-02-000000059828556,S24플러스,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S24,갤럭시 S24 (+/울트라),2024-01-31,2024-01-19,2024-01-17,official,exact,True,4020,False
grp-a001-02-000000059829132,S23플러스,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S23,갤럭시 S23 (+/울트라/FE),2023-02-17,2023-02-07,2023-02-01,unverified,exact,True,18482,False
grp-a001-02-000000059829228,S22플러스,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S22,갤럭시 S22 (+/울트라),2022-02-25,2022-02-14,2022-02-09,press,exact,True,8690,False
grp-a001-02-000000059829872,S21플러스,● 01. 갤럭시_지문방지_PET,SHOPPING,galaxy_s:S9-S21,,,,,,unresolved,True,1000,False
grp-a001-02-000000059829962,노트20,● 01. 갤럭시_지문방지_PET,SHOPPING,note:노트20,,,,,,unresolved,True,23196,False
grp-a001-02-000000059830517,16프로맥스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,506909,False
grp-a001-02-000000059830521,16,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,160717,False
grp-a001-02-000000059830530,14프로맥스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,237697,False
grp-a001-02-000000059830538,14,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,231092,False
grp-a001-02-000000059830547,16플러스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:16,아이폰16(추정 매핑),2024-09-20,,,inferred_from_order,fuzzy,True,82214,False
grp-a001-02-000000059830552,14플러스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,iphone:UNKNOWN_14,,,,,,unresolved,True,86474,False
grp-a001-02-000000059830874,Z폴드7,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_fold:7,갤럭시 Z 폴드7,2025-07-25,2025-07-15,,press,exact,True,2964374,False
grp-a001-02-000000059830952,Z플립7,● 01. 갤럭시_지문방지_TPU,SHOPPING,galaxy_z_flip:7,갤럭시 Z 플립7,2025-07-25,2025-07-15,,press,exact,True,1889172,False
grp-a001-02-000000059832147,폴드7,● 01. 갤럭시_지문방지_사생활,SHOPPING,galaxy_z_fold:7,갤럭시 Z 폴드7,2025-07-25,2025-07-15,,press,exact,True,668621,False
